id,sentiment,score_compound,score_neg,score_neu,score_pos
1321305,neu,0.0,0.0,1.0,0.0
1321306,neu,-0.5562,0.418,0.582,0.0
1321307,neu,0.0,0.0,1.0,0.0
1321308,neu,0.0,0.0,1.0,0.0
1321309,neu,0.0,0.0,1.0,0.0
1321310,neu,0.0,0.0,1.0,0.0
1321311,neu,0.0,0.0,1.0,0.0
1321312,neu,0.0772,0.051,0.889,0.06
1321313,neu,0.0,0.0,1.0,0.0
1321348,neu,0.3818,0.0,0.776,0.224
1321349,neu,-0.4215,0.117,0.833,0.049
1321350,neu,-0.5423,0.412,0.588,0.0
1321351,neu,-0.3597,0.454,0.546,0.0
1321352,neu,-0.4767,0.279,0.721,0.0
1321353,neu,0.0,0.0,1.0,0.0
1321354,neu,-0.128,0.061,0.891,0.047
1321355,neu,0.0,0.0,1.0,0.0
1321356,neu,0.0,0.0,1.0,0.0
1321357,neu,-0.1531,0.213,0.61,0.177
1321358,neu,-0.3818,0.095,0.858,0.047
1321359,neu,0.0772,0.0,0.939,0.061
1321360,neu,0.0,0.0,1.0,0.0
1321361,neg,-0.6573,0.642,0.358,0.0
1321362,neu,-0.0387,0.089,0.789,0.122
1321363,neu,0.3612,0.0,0.815,0.185
1321364,neu,0.4588,0.0,0.8,0.2
1321365,neu,0.2213,0.081,0.769,0.15
1321366,neu,-0.2806,0.181,0.639,0.18
1321367,neu,-0.9384,0.332,0.63,0.038
1321368,neu,0.8268,0.06,0.682,0.259
1321369,neu,-0.1531,0.24,0.577,0.183
1321370,neu,0.836,0.05,0.713,0.237
1321371,neu,0.1027,0.198,0.59,0.212
1321372,neu,0.2642,0.123,0.716,0.162
1321373,neu,0.0,0.0,1.0,0.0
1321374,neu,0.8248,0.0,0.805,0.195
1321375,neu,-0.8968,0.328,0.613,0.059
1321376,neu,0.0,0.0,1.0,0.0
1321377,neu,0.5926,0.092,0.787,0.122
1321378,neu,0.8705,0.0,0.528,0.472
1321379,neu,0.0,0.0,1.0,0.0
1321380,neu,-0.8122,0.254,0.674,0.072
1321381,neu,0.6703,0.0,0.56,0.44
1321382,neu,0.1298,0.0,0.666,0.334
1321383,neg,-0.7845,0.58,0.42,0.0
1321384,neu,0.0,0.0,1.0,0.0
1321385,neu,0.9975,0.02,0.759,0.22
1321430,neu,0.6956,0.0,0.635,0.365
1321457,neu,0.0,0.0,1.0,0.0
1321458,neu,-0.8397,0.112,0.872,0.016
1321516,pos,0.7773,0.0,0.424,0.576
1321517,neu,-0.2263,0.122,0.789,0.09
1321518,neu,-0.7269,0.289,0.711,0.0
1321519,neu,-0.1027,0.189,0.811,0.0
1321520,pos,0.5994,0.0,0.435,0.565
1321521,neu,0.3612,0.0,0.706,0.294
1321522,neu,0.0,0.0,1.0,0.0
1321523,pos,0.6249,0.0,0.196,0.804
1321524,neu,0.0,0.0,1.0,0.0
1321525,neu,0.6269,0.0,0.879,0.121
1321526,neu,0.0,0.0,1.0,0.0
1321527,neu,0.0,0.0,1.0,0.0
1321528,neu,0.8621,0.056,0.59,0.354
1321529,neu,0.0,0.0,1.0,0.0
1321530,neu,-0.0772,0.115,0.885,0.0
1321531,neu,0.9308,0.0,0.613,0.387
1321532,neu,-0.34,0.13,0.87,0.0
1321533,neu,0.5106,0.0,0.788,0.212
1321534,neu,0.3182,0.0,0.685,0.315
1321535,neu,0.0,0.0,1.0,0.0
1321536,neu,0.4208,0.066,0.767,0.168
1321537,neu,0.0,0.0,1.0,0.0
1321538,neu,0.1999,0.162,0.615,0.223
1321539,neu,0.4404,0.0,0.828,0.172
1321540,neu,0.4862,0.097,0.556,0.347
1321541,neu,-0.296,0.355,0.645,0.0
1321542,neu,-0.4595,0.156,0.742,0.102
1321543,neu,0.3235,0.146,0.607,0.247
1321544,neu,0.7669,0.097,0.736,0.167
1321545,neu,0.3412,0.165,0.55,0.285
1321546,neu,0.0,0.0,1.0,0.0
1321547,neu,0.3612,0.0,0.737,0.263
1321548,neu,0.0,0.243,0.561,0.196
1321549,neu,0.0,0.0,1.0,0.0
1321558,neu,0.7043,0.0,0.545,0.455
1321573,neg,-0.5106,0.623,0.377,0.0
1321577,neu,-0.3716,0.202,0.63,0.168
1321578,neg,-0.1531,0.372,0.319,0.309
1321613,neu,0.0,0.0,1.0,0.0
1321614,neu,0.7351,0.0,0.659,0.341
1321615,neu,-0.3182,0.141,0.859,0.0
1321616,neu,-0.0281,0.179,0.647,0.174
1321617,neu,-0.25,0.101,0.851,0.049
1321618,neu,-0.636,0.19,0.687,0.123
1321619,neu,0.7427,0.087,0.771,0.142
1321620,neu,0.2842,0.094,0.779,0.127
1321621,neu,0.6808,0.081,0.61,0.309
1321622,neu,0.4019,0.0,0.937,0.063
1321623,neu,0.0,0.0,1.0,0.0
1321624,neu,0.0,0.0,1.0,0.0
1321625,neu,-0.8591,0.236,0.764,0.0
1321636,neu,-0.5255,0.298,0.702,0.0
1321637,neu,-0.25,0.092,0.811,0.097
1321638,neu,-0.8523,0.318,0.682,0.0
1321639,neu,-0.3404,0.211,0.789,0.0
1321640,neu,-0.3374,0.285,0.715,0.0
1321641,neu,0.357,0.154,0.584,0.262
1321642,neu,-0.2755,0.232,0.768,0.0
1321643,neu,-0.2755,0.413,0.587,0.0
1321644,neu,0.7351,0.036,0.769,0.195
1321645,neu,0.0,0.0,1.0,0.0
1321649,neu,0.4939,0.0,0.789,0.211
1321650,neu,-0.4019,0.092,0.859,0.049
1321651,neu,0.8176,0.034,0.799,0.167
1321652,neu,0.0,0.0,1.0,0.0
1321653,neu,-0.6407,0.156,0.795,0.048
1321654,neu,0.0,0.0,1.0,0.0
1321655,neu,-0.0243,0.132,0.741,0.127
1321656,neu,0.4767,0.082,0.786,0.133
1321657,neu,0.0,0.0,1.0,0.0
1321658,neu,-0.128,0.092,0.811,0.097
1321659,neu,0.2263,0.0,0.957,0.043
1321660,neu,0.7783,0.019,0.899,0.082
1321661,neu,-0.5267,0.109,0.817,0.074
1321662,neu,0.3612,0.0,0.935,0.065
1321663,neu,0.0,0.0,1.0,0.0
1321664,neu,0.0,0.0,1.0,0.0
1321665,neu,0.8504,0.0,0.77,0.23
1321666,neu,-0.3248,0.095,0.844,0.061
1321667,neu,0.8254,0.0,0.784,0.216
1321668,neu,-0.4173,0.317,0.683,0.0
1321669,neu,-0.6369,0.244,0.756,0.0
1321670,neu,0.6597,0.118,0.571,0.311
1321671,neu,0.0,0.0,1.0,0.0
1321672,neu,0.0,0.0,1.0,0.0
1321673,neu,-0.4588,0.364,0.636,0.0
1321674,neu,-0.25,0.125,0.875,0.0
1321675,neu,0.0,0.0,1.0,0.0
1321676,neu,0.75,0.0,0.652,0.348
1321677,neu,0.802,0.0,0.613,0.387
1321678,neu,-0.9571,0.249,0.71,0.041
1321679,neu,0.2732,0.071,0.783,0.146
1321680,neg,-0.9087,0.573,0.427,0.0
1321681,neu,0.0,0.0,1.0,0.0
1321682,neu,-0.25,0.333,0.667,0.0
1321683,neu,0.2263,0.0,0.759,0.241
1321684,neu,0.1926,0.115,0.748,0.137
1321685,neu,0.0,0.0,1.0,0.0
1321686,neu,0.0,0.0,1.0,0.0
1321687,neu,0.0,0.0,1.0,0.0
1321688,neu,-0.8683,0.229,0.734,0.037
1321689,neu,0.0,0.0,1.0,0.0
1321690,neu,-0.3846,0.227,0.616,0.157
1321691,neu,0.0,0.0,1.0,0.0
1321692,neu,0.7003,0.0,0.766,0.234
1321693,neu,0.4389,0.087,0.746,0.167
1321694,neu,-0.4588,0.375,0.625,0.0
1321695,neu,-0.25,0.154,0.846,0.0
1321696,neu,-0.5778,0.1,0.845,0.056
1321697,neu,-0.9007,0.237,0.763,0.0
1321698,neg,-0.4588,0.6,0.4,0.0
1321699,neu,-0.9629,0.354,0.646,0.0
1321700,neu,0.0,0.0,1.0,0.0
1321701,neu,-0.6956,0.15,0.787,0.063
1321702,neu,0.0,0.0,1.0,0.0
1321703,neu,-0.4939,0.208,0.66,0.132
1321704,neu,-0.1901,0.204,0.653,0.143
1321705,neu,0.0,0.0,1.0,0.0
1321706,neu,0.636,0.124,0.494,0.382
1321707,neu,-0.798,0.211,0.744,0.045
1321708,neu,0.0,0.0,1.0,0.0
1321709,neu,0.8519,0.0,0.737,0.263
1321710,neu,-0.7945,0.133,0.749,0.118
1321711,neu,-0.6249,0.203,0.797,0.0
1321712,neu,0.3781,0.119,0.695,0.186
1321713,neu,-0.4767,0.188,0.664,0.147
1321714,neu,0.1531,0.0,0.714,0.286
1321715,neu,-0.78,0.424,0.576,0.0
1321716,neu,-0.4019,0.184,0.705,0.112
1321717,neu,-0.2023,0.152,0.761,0.087
1321718,neu,0.0,0.0,1.0,0.0
1321719,neu,0.5859,0.0,0.839,0.161
1321720,neu,0.0,0.0,1.0,0.0
1321721,neu,-0.765,0.241,0.644,0.116
1321722,neu,0.1894,0.076,0.768,0.155
1321723,neu,-0.8563,0.337,0.569,0.094
1321724,neu,0.0,0.0,1.0,0.0
1321725,neu,0.7005,0.0,0.547,0.453
1321726,neu,-0.7281,0.171,0.829,0.0
1321727,neu,-0.8402,0.176,0.789,0.035
1321728,neu,-0.6369,0.323,0.677,0.0
1321729,neu,-0.25,0.286,0.714,0.0
1321730,neu,0.4767,0.0,0.721,0.279
1321731,neu,0.0,0.0,1.0,0.0
1321732,neu,0.0,0.0,1.0,0.0
1321733,neu,0.3612,0.0,0.545,0.455
1321734,neu,0.0,0.0,1.0,0.0
1321743,neu,-0.4015,0.184,0.816,0.0
1321744,neu,0.1027,0.023,0.948,0.029
1321745,neu,-0.9217,0.403,0.597,0.0
1321746,neu,-0.4813,0.079,0.84,0.081
1321750,neu,0.2732,0.0,0.792,0.208
1321751,neu,0.6705,0.11,0.673,0.217
1321752,neu,0.9316,0.023,0.808,0.169
1321753,neu,-0.8519,0.122,0.854,0.025
1321754,neu,0.0,0.0,1.0,0.0
1321755,neu,-0.5994,0.208,0.675,0.116
1321756,neu,-0.2025,0.175,0.671,0.153
1321757,neu,0.9175,0.083,0.739,0.178
1321758,neu,0.6124,0.0,0.9,0.1
1321759,neu,0.0,0.0,1.0,0.0
1321760,neu,-0.8606,0.221,0.598,0.181
1321761,neu,0.9833,0.0,0.727,0.273
1321762,neu,0.1027,0.138,0.69,0.172
1321763,neu,0.6278,0.054,0.876,0.07
1321764,neu,0.0,0.0,1.0,0.0
1321765,neu,0.8176,0.024,0.83,0.146
1321766,neu,0.9269,0.039,0.869,0.091
1321767,neu,-0.768,0.083,0.904,0.013
1321768,neu,-0.1531,0.143,0.747,0.11
1321769,neu,0.771,0.014,0.923,0.063
1321770,neu,-0.3612,0.161,0.839,0.0
1321771,neu,-0.2617,0.049,0.925,0.026
1321772,neu,-0.743,0.181,0.769,0.05
1321773,neu,0.7506,0.0,0.67,0.33
1321774,neu,0.9208,0.058,0.72,0.222
1321775,neu,0.0,0.0,1.0,0.0
1321776,neu,-0.5994,0.229,0.673,0.098
1321806,neu,0.0,0.0,1.0,0.0
1321807,neu,0.0,0.0,1.0,0.0
1321809,neu,-0.1454,0.215,0.584,0.2
1321810,neu,-0.0675,0.149,0.74,0.111
1321811,neu,-0.9552,0.332,0.62,0.048
1321812,neu,0.8608,0.0,0.677,0.323
1321813,neu,-0.6002,0.125,0.837,0.039
1321814,neu,-0.4215,0.059,0.941,0.0
1321815,neu,-0.9923,0.216,0.716,0.067
1321816,neu,0.8546,0.0,0.773,0.227
1321817,neu,-0.9715,0.147,0.798,0.055
1321818,neu,-0.6669,0.187,0.749,0.063
1321819,neu,-0.822,0.097,0.841,0.062
1321820,neu,-0.9936,0.286,0.622,0.092
1321821,neu,0.296,0.0,0.694,0.306
1321822,neu,0.0,0.0,1.0,0.0
1321823,neu,0.34,0.117,0.679,0.204
1321824,neu,0.6712,0.125,0.658,0.218
1321825,neu,-0.3291,0.142,0.755,0.103
1321826,neu,-0.7622,0.178,0.751,0.071
1321827,neu,-0.7184,0.212,0.737,0.051
1321828,neu,0.0,0.0,1.0,0.0
1321829,neu,-0.6249,0.174,0.779,0.047
1321830,neu,-0.9846,0.262,0.653,0.085
1321831,neu,0.9217,0.055,0.759,0.186
1321832,neu,0.1027,0.175,0.6,0.226
1321833,neu,0.6275,0.053,0.863,0.083
1321834,neu,0.9714,0.116,0.715,0.169
1321835,neu,-0.7371,0.34,0.66,0.0
1321836,neg,-0.891,0.541,0.459,0.0
1321837,neu,-0.128,0.098,0.82,0.082
1321838,neu,-0.7801,0.22,0.694,0.086
1321839,neu,-0.6873,0.204,0.753,0.042
1321840,neu,-0.7645,0.153,0.797,0.05
1321841,neu,-0.9603,0.266,0.639,0.096
1321842,neu,0.6931,0.0,0.794,0.206
1321843,neu,0.0,0.0,1.0,0.0
1321844,neu,-0.2263,0.262,0.558,0.18
1321845,pos,0.2732,0.0,0.0,1.0
1321846,neu,-0.8402,0.32,0.569,0.111
1321847,neu,-0.7482,0.217,0.783,0.0
1321848,neu,0.0,0.0,1.0,0.0
1321849,neu,-0.8176,0.227,0.7,0.073
1321850,neu,-0.468,0.232,0.573,0.195
1321851,neu,0.149,0.179,0.632,0.19
1321852,neu,0.6298,0.124,0.539,0.337
1321853,neu,0.0,0.0,1.0,0.0
1321854,neu,0.3612,0.0,0.737,0.263
1321855,neg,-0.4939,0.615,0.385,0.0
1321856,neu,0.57,0.117,0.701,0.182
1321857,neu,0.6462,0.075,0.761,0.164
1321858,neu,-0.8657,0.157,0.843,0.0
1321859,neu,0.0,0.0,1.0,0.0
1321860,neu,0.644,0.091,0.728,0.181
1321861,neu,0.9361,0.093,0.753,0.153
1321862,neu,0.7501,0.0,0.819,0.181
1321863,neu,-0.7214,0.185,0.685,0.13
1321864,neg,-0.9815,0.506,0.415,0.079
1321865,neu,-0.9158,0.195,0.805,0.0
1321866,neu,0.7834,0.0,0.64,0.36
1321867,neu,-0.9828,0.193,0.775,0.032
1321868,neu,-0.854,0.169,0.734,0.097
1321869,neu,-0.5423,0.28,0.72,0.0
1321870,neu,0.5994,0.113,0.739,0.149
1321871,neu,-0.25,0.237,0.592,0.171
1321872,neu,-0.9807,0.369,0.562,0.069
1321873,neu,0.0,0.0,1.0,0.0
1321874,neu,-0.9042,0.154,0.805,0.04
1321875,neu,-0.25,0.219,0.625,0.156
1321876,neg,-0.6823,0.656,0.086,0.257
1321877,neu,-0.2023,0.149,0.743,0.109
1321878,neu,-0.9533,0.25,0.61,0.14
1321879,neu,-0.9774,0.481,0.519,0.0
1321880,neu,-0.7038,0.167,0.833,0.0
1321881,neu,-0.2023,0.154,0.726,0.12
1321882,neu,-0.1511,0.21,0.79,0.0
1321883,neu,0.0,0.0,1.0,0.0
1321884,neu,0.5923,0.0,0.645,0.355
1321885,neu,-0.9313,0.436,0.564,0.0
1321886,neu,0.0,0.0,1.0,0.0
1321887,neu,0.3612,0.159,0.573,0.269
1321888,neu,-0.6486,0.389,0.479,0.132
1321889,neg,-0.4588,0.5,0.278,0.222
1321890,neu,0.3011,0.112,0.765,0.123
1321891,neu,-0.5106,0.355,0.645,0.0
1321892,neu,0.5294,0.08,0.835,0.085
1321893,neu,0.5984,0.0,0.589,0.411
1321894,neu,-0.8176,0.19,0.706,0.104
1321895,neg,-0.6705,0.56,0.24,0.2
1321896,neu,0.0,0.0,1.0,0.0
1321897,neu,-0.5729,0.113,0.887,0.0
1321898,neu,0.2006,0.197,0.506,0.297
1321899,neu,-0.9325,0.195,0.759,0.047
1321900,neu,0.8462,0.0,0.688,0.312
1321901,neu,0.8057,0.077,0.743,0.181
1321902,neu,-0.9109,0.286,0.601,0.113
1321903,neu,-0.128,0.152,0.728,0.119
1321904,neu,-0.9445,0.374,0.626,0.0
1321905,neu,-0.9494,0.322,0.638,0.04
1321906,neu,0.0,0.0,1.0,0.0
1321907,neu,-0.7615,0.2,0.69,0.109
1321908,neu,-0.9705,0.266,0.602,0.132
1321909,neu,0.0,0.0,1.0,0.0
1321910,neu,0.5859,0.0,0.676,0.324
1321911,neu,0.0,0.0,1.0,0.0
1321912,neu,-0.8105,0.214,0.786,0.0
1321913,neu,0.0,0.0,1.0,0.0
1321914,neu,0.3182,0.0,0.753,0.247
1321915,neu,0.0,0.0,1.0,0.0
1321916,neu,-0.7959,0.312,0.609,0.08
1321917,neu,0.6361,0.105,0.639,0.256
1321918,neu,0.0,0.0,1.0,0.0
1321919,neu,0.4749,0.091,0.729,0.18
1321920,neu,-0.2684,0.172,0.663,0.166
1321921,neu,0.3036,0.118,0.76,0.122
1321922,neu,-0.5914,0.095,0.847,0.058
1321923,neu,0.0644,0.174,0.644,0.182
1321924,neu,0.0,0.0,1.0,0.0
1321925,neu,0.9934,0.149,0.59,0.26
1321926,neg,-0.8786,0.481,0.429,0.09
1321927,neu,0.9848,0.083,0.714,0.202
1321928,neu,-0.6486,0.1,0.86,0.04
1321929,neu,-0.0772,0.112,0.755,0.133
1321930,neu,0.0644,0.118,0.743,0.139
1321931,neu,-0.9537,0.192,0.769,0.039
1321932,neu,0.9953,0.089,0.742,0.169
1321933,neu,-0.955,0.227,0.723,0.049
1321934,neu,-0.7096,0.16,0.804,0.037
1321935,neu,-0.7383,0.221,0.779,0.0
1321936,neu,0.8735,0.0,0.797,0.203
1321937,neu,-0.9664,0.376,0.528,0.097
1321938,neu,-0.8175,0.308,0.519,0.174
1321939,neu,-0.9874,0.28,0.628,0.093
1321940,pos,0.5719,0.0,0.0,1.0
1321941,neu,-0.3988,0.309,0.691,0.0
1321942,neu,0.0,0.0,1.0,0.0
1321943,neu,0.0,0.0,1.0,0.0
1321944,neg,-0.7579,0.619,0.381,0.0
1321945,neu,0.6166,0.0,0.799,0.201
1321946,neu,-0.1176,0.141,0.726,0.133
1321947,neu,-0.8875,0.299,0.568,0.133
1321948,neu,-0.2865,0.126,0.774,0.1
1321949,neg,-0.7702,0.41,0.407,0.183
1321950,neu,0.0,0.0,1.0,0.0
1321951,neu,0.0,0.0,1.0,0.0
1321952,neu,0.0,0.0,1.0,0.0
1321953,neu,-0.9287,0.276,0.724,0.0
1321954,neu,0.0,0.0,1.0,0.0
1321955,neu,0.8083,0.139,0.547,0.314
1321956,neu,-0.0572,0.071,0.929,0.0
1321957,neu,0.0,0.0,1.0,0.0
1321958,neu,-0.747,0.121,0.847,0.032
1321959,neu,0.0,0.0,1.0,0.0
1321960,neu,-0.8968,0.264,0.736,0.0
1321961,neu,0.2523,0.124,0.699,0.178
1321962,neu,-0.5106,0.13,0.87,0.0
1321963,neu,0.743,0.092,0.782,0.125
1321964,neu,-0.7227,0.147,0.78,0.073
1321965,neu,0.0,0.0,1.0,0.0
1321966,neu,0.0,0.0,1.0,0.0
1321967,neu,-0.9886,0.251,0.699,0.049
1321968,neu,-0.6249,0.154,0.747,0.099
1321969,neu,-0.2413,0.277,0.467,0.256
1321970,neg,-0.8126,0.677,0.323,0.0
1321971,neu,-0.8271,0.183,0.722,0.096
1321972,neu,-0.5574,0.286,0.714,0.0
1321973,neu,-0.7184,0.19,0.78,0.03
1321974,neu,-0.743,0.255,0.695,0.05
1321975,neu,-0.9914,0.248,0.684,0.068
1321976,neu,-0.2439,0.151,0.726,0.123
1321977,neu,0.0,0.0,1.0,0.0
1321978,neu,-0.3067,0.084,0.805,0.111
1321979,neu,-0.5709,0.208,0.702,0.09
1321980,neu,-0.9285,0.25,0.714,0.036
1321981,neu,0.2937,0.121,0.74,0.139
1321982,neu,-0.8751,0.204,0.681,0.115
1321983,neu,0.0,0.0,1.0,0.0
1321984,neg,-0.7906,0.778,0.222,0.0
1321985,neu,0.0,0.0,1.0,0.0
1321986,neu,-0.6808,0.261,0.739,0.0
1321987,neu,-0.854,0.289,0.61,0.101
1321988,neu,-0.1548,0.087,0.842,0.071
1321989,neu,0.0,0.0,1.0,0.0
1321990,neu,0.3612,0.0,0.865,0.135
1321991,neu,-0.5395,0.111,0.791,0.097
1321992,neu,-0.1877,0.149,0.711,0.139
1321993,neu,-0.6324,0.209,0.665,0.125
1321994,neu,0.0,0.0,1.0,0.0
1321995,neu,-0.9711,0.245,0.715,0.04
1321996,neg,-0.8271,0.524,0.476,0.0
1321997,neu,-0.9604,0.206,0.718,0.076
1321998,pos,0.9676,0.054,0.422,0.524
1321999,neu,-0.2103,0.077,0.842,0.081
1322000,neu,-0.1414,0.129,0.751,0.12
1322001,neu,0.7841,0.0,0.622,0.378
1322002,neu,0.0,0.0,1.0,0.0
1322003,neg,-0.7906,0.778,0.222,0.0
1322004,neu,0.7267,0.109,0.76,0.131
1322005,neu,0.5423,0.152,0.587,0.262
1322006,neg,-0.3818,1.0,0.0,0.0
1322007,neu,-0.7003,0.139,0.819,0.042
1322008,neu,0.0,0.0,1.0,0.0
1322009,neu,0.4939,0.1,0.744,0.156
1322010,neu,-0.3818,0.128,0.803,0.069
1322011,neu,-0.6908,0.169,0.831,0.0
1322012,neu,-0.6124,0.271,0.649,0.08
1322013,neu,0.6239,0.0,0.859,0.141
1322014,neu,0.0,0.0,1.0,0.0
1322015,neu,0.3182,0.0,0.685,0.315
1322016,neu,-0.1027,0.196,0.614,0.189
1322017,neu,0.4843,0.073,0.753,0.174
1322018,neu,0.0,0.0,1.0,0.0
1322019,neu,0.6492,0.185,0.557,0.257
1322020,neu,0.0,0.0,1.0,0.0
1322021,neu,-0.4047,0.139,0.773,0.088
1322022,neu,-0.3839,0.25,0.605,0.145
1322023,neu,-0.9661,0.248,0.69,0.062
1322024,neu,0.0,0.0,1.0,0.0
1322025,neu,-0.5106,0.292,0.708,0.0
1322026,neu,-0.9464,0.207,0.603,0.19
1322027,neu,0.0,0.0,1.0,0.0
1322040,neu,0.0,0.0,1.0,0.0
1322041,neu,-0.5106,0.452,0.548,0.0
1322042,neg,-0.296,0.524,0.476,0.0
1322051,neu,-0.7675,0.316,0.615,0.069
1322052,neu,0.34,0.0,0.821,0.179
1322068,neu,0.2263,0.0,0.513,0.487
1322134,neu,-0.296,0.306,0.694,0.0
1322137,neu,-0.9629,0.234,0.708,0.058
1322138,neu,0.0,0.0,1.0,0.0
1322139,neu,-0.4588,0.375,0.625,0.0
1322140,neg,-0.7845,0.775,0.225,0.0
1322141,neu,-0.9791,0.356,0.621,0.023
1322142,neu,0.0,0.0,1.0,0.0
1322143,neu,0.5448,0.0,0.695,0.305
1322144,neu,-0.5859,0.132,0.799,0.068
1322145,neu,-0.7964,0.265,0.647,0.088
1322146,neg,-0.7783,0.531,0.469,0.0
1322147,neu,0.0,0.0,1.0,0.0
1322148,neu,-0.4582,0.158,0.756,0.085
1322149,neu,-0.5145,0.176,0.715,0.108
1322150,neu,-0.9749,0.373,0.596,0.031
1322151,neg,-0.8176,0.547,0.314,0.138
1322152,neu,-0.7559,0.253,0.59,0.158
1322153,neu,-0.4576,0.171,0.757,0.072
1322154,neu,-0.7128,0.237,0.582,0.181
1322155,neu,0.0,0.0,1.0,0.0
1322156,neu,-0.8018,0.221,0.68,0.099
1322157,neu,-0.0258,0.321,0.37,0.309
1322158,neu,-0.8631,0.286,0.56,0.154
1322159,neg,-0.9186,0.432,0.348,0.22
1322160,neu,-0.9638,0.422,0.51,0.069
1322161,neu,-0.8555,0.29,0.645,0.065
1322162,neu,-0.9805,0.324,0.619,0.056
1322163,neu,-0.5574,0.134,0.822,0.045
1322164,neu,-0.5574,0.293,0.533,0.173
1322165,neu,0.0,0.0,1.0,0.0
1322166,neu,-0.1769,0.132,0.75,0.118
1322167,neu,-0.802,0.177,0.717,0.107
1322168,neu,-0.5423,0.119,0.881,0.0
1322169,neu,-0.5267,0.12,0.88,0.0
1322170,neu,-0.5719,0.3,0.506,0.195
1322171,neu,-0.9382,0.304,0.548,0.148
1322172,neu,-0.6808,0.177,0.823,0.0
1322173,neg,-0.8625,0.535,0.346,0.12
1322174,neu,0.0636,0.092,0.835,0.073
1322175,neg,-0.5859,0.792,0.208,0.0
1322176,neu,-0.91,0.472,0.528,0.0
1322177,neu,0.5707,0.0,0.52,0.48
1322178,neu,-0.5106,0.196,0.756,0.049
1322179,neu,-0.8047,0.255,0.646,0.099
1322180,neu,0.0,0.0,1.0,0.0
1322181,neu,-0.7506,0.262,0.738,0.0
1322182,neu,-0.9062,0.281,0.648,0.071
1322183,pos,0.4019,0.0,0.0,1.0
1322184,neg,-0.875,0.588,0.412,0.0
1322185,neu,-0.3484,0.163,0.694,0.142
1322186,neu,-0.9851,0.335,0.583,0.082
1322187,neu,0.0,0.0,1.0,0.0
1322188,neu,0.6524,0.181,0.583,0.236
1322189,neu,-0.7184,0.286,0.714,0.0
1322190,pos,0.5574,0.0,0.179,0.821
1322191,neu,-0.9766,0.265,0.645,0.09
1322192,neu,-0.9442,0.423,0.484,0.092
1322193,neu,-0.9226,0.14,0.784,0.076
1322194,neu,-0.9608,0.256,0.686,0.058
1322195,neu,-0.9981,0.293,0.591,0.116
1322196,neu,0.3804,0.192,0.465,0.343
1322197,neu,-0.9509,0.284,0.658,0.058
1322198,neu,-0.9698,0.474,0.488,0.039
1322199,neu,-0.9583,0.248,0.68,0.073
1322200,neu,0.0,0.0,1.0,0.0
1322201,neu,0.6688,0.0,0.745,0.255
1322202,neu,-0.9432,0.253,0.712,0.034
1322203,neu,0.0516,0.113,0.738,0.149
1322204,neu,-0.8807,0.337,0.542,0.12
1322205,neu,-0.9696,0.323,0.516,0.161
1322206,neu,-0.9977,0.415,0.556,0.029
1322207,neu,-0.8919,0.226,0.656,0.118
1322208,neu,-0.9689,0.362,0.556,0.082
1322209,neg,-0.8718,0.52,0.359,0.121
1322210,neg,-0.968,0.475,0.363,0.162
1322211,neg,-0.9578,0.606,0.394,0.0
1322212,neu,-0.9001,0.302,0.651,0.047
1322213,neu,-0.8519,0.406,0.518,0.076
1322214,neu,-0.8927,0.138,0.744,0.118
1322215,neu,-0.6597,0.175,0.761,0.063
1322216,neu,0.3182,0.0,0.813,0.187
1322217,neu,-0.3612,0.173,0.752,0.075
1322218,neu,-0.7906,0.269,0.59,0.141
1322219,neu,-0.8555,0.213,0.674,0.114
1322220,neu,-0.7269,0.138,0.814,0.049
1322221,neu,0.6597,0.066,0.761,0.172
1322227,neu,0.0,0.0,1.0,0.0
1322240,neu,-0.9339,0.29,0.624,0.086
1322241,neu,0.2732,0.0,0.866,0.134
1322242,neu,0.5927,0.0,0.645,0.355
1322248,neu,0.0,0.0,1.0,0.0
1322249,neu,-0.34,0.076,0.882,0.042
1322250,neu,0.3818,0.07,0.785,0.145
1322251,neu,-0.5106,0.148,0.789,0.064
1322252,neu,0.86,0.024,0.744,0.232
1322253,neu,0.9226,0.041,0.638,0.321
1322254,neu,0.2263,0.0,0.963,0.037
1322255,neu,0.5732,0.0,0.884,0.116
1322256,neu,-0.765,0.157,0.761,0.082
1322257,neu,0.0,0.0,1.0,0.0
1322258,neu,0.0,0.0,1.0,0.0
1322259,neu,0.5023,0.0,0.94,0.06
1322260,neu,-0.4423,0.096,0.852,0.051
1322261,neu,-0.4215,0.135,0.865,0.0
1322262,neg,-0.5574,0.643,0.357,0.0
1322263,neu,0.1061,0.169,0.572,0.259
1322264,neu,-0.1027,0.042,0.958,0.0
1322265,neu,-0.1027,0.123,0.877,0.0
1322266,neu,0.0,0.0,1.0,0.0
1322267,pos,0.5673,0.0,0.214,0.786
1322268,neu,0.25,0.0,0.957,0.043
1322269,neu,0.25,0.115,0.731,0.154
1322270,neu,0.6249,0.0,0.631,0.369
1322271,neu,-0.4215,0.063,0.938,0.0
1322272,neu,0.4939,0.0,0.833,0.167
1322273,neu,0.1901,0.0,0.947,0.053
1322274,neu,0.0,0.0,1.0,0.0
1322275,neu,-0.3182,0.277,0.723,0.0
1322276,neu,-0.3942,0.111,0.819,0.07
1322277,neu,0.3612,0.0,0.95,0.05
1322278,neu,-0.4194,0.095,0.853,0.052
